unique_id,ds,predicted_XGB_hourly
CENTRO,2025-12-24 11:00:00,19.437359
CENTRO,2025-12-24 12:00:00,17.703644
CENTRO,2025-12-24 13:00:00,17.132118
CENTRO,2025-12-24 14:00:00,17.153261
CENTRO,2025-12-24 15:00:00,18.010878
CENTRO,2025-12-24 16:00:00,16.38229
CENTRO,2025-12-24 17:00:00,17.305021
CENTRO,2025-12-24 18:00:00,15.72098
CENTRO,2025-12-24 19:00:00,15.131701
CENTRO,2025-12-24 20:00:00,15.325562
CENTRO,2025-12-24 21:00:00,15.093582
CENTRO,2025-12-24 22:00:00,12.92643
CENTRO,2025-12-24 23:00:00,11.963841
CENTRO,2025-12-25 00:00:00,15.386814
CENTRO,2025-12-25 01:00:00,13.249362
CENTRO,2025-12-25 02:00:00,13.042296
CENTRO,2025-12-25 03:00:00,12.059115
CENTRO,2025-12-25 04:00:00,13.365367
CENTRO,2025-12-25 05:00:00,15.341776
CENTRO,2025-12-25 06:00:00,22.33644
CENTRO,2025-12-25 07:00:00,24.346018
CENTRO,2025-12-25 08:00:00,23.363848
CENTRO,2025-12-25 09:00:00,22.858799
CENTRO,2025-12-25 10:00:00,23.41056
CENTRO,2025-12-25 11:00:00,23.123089
CENTRO,2025-12-25 12:00:00,21.020248
CENTRO,2025-12-25 13:00:00,18.81151
CENTRO,2025-12-25 14:00:00,18.77343
CENTRO,2025-12-25 15:00:00,18.489508
CENTRO,2025-12-25 16:00:00,16.347883
CENTRO,2025-12-25 17:00:00,18.231941
CENTRO,2025-12-25 18:00:00,16.120077
CENTRO,2025-12-25 19:00:00,15.831367
CENTRO,2025-12-25 20:00:00,15.798496
CENTRO,2025-12-25 21:00:00,14.652698
CENTRO,2025-12-25 22:00:00,14.200909
CENTRO,2025-12-25 23:00:00,13.5883875
CENTRO,2025-12-26 00:00:00,17.117952
CENTRO,2025-12-26 01:00:00,14.3366375
CENTRO,2025-12-26 02:00:00,14.337343
CENTRO,2025-12-26 03:00:00,13.627686
CENTRO,2025-12-26 04:00:00,13.870909
CENTRO,2025-12-26 05:00:00,15.561973
CENTRO,2025-12-26 06:00:00,20.137144
CENTRO,2025-12-26 07:00:00,21.770796
CENTRO,2025-12-26 08:00:00,21.749441
CENTRO,2025-12-26 09:00:00,21.465729
CENTRO,2025-12-26 10:00:00,20.946627
CENTRO,2025-12-26 11:00:00,20.634663
CENTRO,2025-12-26 12:00:00,18.968704
CENTRO,2025-12-26 13:00:00,17.981842
CENTRO,2025-12-26 14:00:00,17.649004
CENTRO,2025-12-26 15:00:00,18.263966
CENTRO,2025-12-26 16:00:00,16.059113
CENTRO,2025-12-26 17:00:00,16.60277
CENTRO,2025-12-26 18:00:00,15.743198
CENTRO,2025-12-26 19:00:00,15.344691
CENTRO,2025-12-26 20:00:00,15.6658125
CENTRO,2025-12-26 21:00:00,15.083685
CENTRO,2025-12-26 22:00:00,13.567651
CENTRO,2025-12-26 23:00:00,12.695047
CENTRO,2025-12-27 00:00:00,15.165073
CENTRO,2025-12-27 01:00:00,14.105838
CENTRO,2025-12-27 02:00:00,13.675107
CENTRO,2025-12-27 03:00:00,13.196632
CENTRO,2025-12-27 04:00:00,13.288242
CENTRO,2025-12-27 05:00:00,14.709133
CENTRO,2025-12-27 06:00:00,17.171957
CENTRO,2025-12-27 07:00:00,18.878815
CENTRO,2025-12-27 08:00:00,19.088196
CENTRO,2025-12-27 09:00:00,19.585217
CENTRO,2025-12-27 10:00:00,20.097273
CENTRO,2025-12-27 11:00:00,20.72292
CENTRO,2025-12-27 12:00:00,19.449347
CENTRO,2025-12-27 13:00:00,18.0212
CENTRO,2025-12-27 14:00:00,17.798016
CENTRO,2025-12-27 15:00:00,17.644823
CENTRO,2025-12-27 16:00:00,15.560214
CENTRO,2025-12-27 17:00:00,15.777514
CENTRO,2025-12-27 18:00:00,14.97861
CENTRO,2025-12-27 19:00:00,13.905153
CENTRO,2025-12-27 20:00:00,14.277933
CENTRO,2025-12-27 21:00:00,13.993575
CENTRO,2025-12-27 22:00:00,13.216841
CENTRO,2025-12-27 23:00:00,12.528314
CENTRO,2025-12-28 00:00:00,15.204123
CENTRO,2025-12-28 01:00:00,14.089611
CENTRO,2025-12-28 02:00:00,13.619327
CENTRO,2025-12-28 03:00:00,13.329496
CENTRO,2025-12-28 04:00:00,13.879785
CENTRO,2025-12-28 05:00:00,14.971242
CENTRO,2025-12-28 06:00:00,16.212
CENTRO,2025-12-28 07:00:00,16.395449
CENTRO,2025-12-28 08:00:00,15.673258
CENTRO,2025-12-28 09:00:00,16.524935
CENTRO,2025-12-28 10:00:00,16.057184
CENTRO,2025-12-28 11:00:00,16.297144
CENTRO,2025-12-28 12:00:00,16.19063
CENTRO,2025-12-28 13:00:00,16.639273
CENTRO,2025-12-28 14:00:00,17.284464
CENTRO,2025-12-28 15:00:00,17.040283
CENTRO,2025-12-28 16:00:00,14.825506
CENTRO,2025-12-28 17:00:00,16.268808
CENTRO,2025-12-28 18:00:00,14.270851
CENTRO,2025-12-28 19:00:00,13.194968
CENTRO,2025-12-28 20:00:00,12.203001
CENTRO,2025-12-28 21:00:00,11.926612
CENTRO,2025-12-28 22:00:00,11.609337
CENTRO,2025-12-28 23:00:00,10.644136
CENTRO,2025-12-29 00:00:00,11.863641
CENTRO,2025-12-29 01:00:00,10.967806
CENTRO,2025-12-29 02:00:00,9.9627
CENTRO,2025-12-29 03:00:00,9.458305
CENTRO,2025-12-29 04:00:00,9.438412
CENTRO,2025-12-29 05:00:00,12.702342
CENTRO,2025-12-29 06:00:00,16.554157
CENTRO,2025-12-29 07:00:00,19.88065
CENTRO,2025-12-29 08:00:00,19.858221
CENTRO,2025-12-29 09:00:00,18.86242
CENTRO,2025-12-29 10:00:00,18.238806
CENTRO,2025-12-29 11:00:00,17.881435
CENTRO,2025-12-29 12:00:00,17.436302
CENTRO,2025-12-29 13:00:00,17.34845
CENTRO,2025-12-29 14:00:00,17.225512
CENTRO,2025-12-29 15:00:00,17.273146
CENTRO,2025-12-29 16:00:00,15.7965145
CENTRO,2025-12-29 17:00:00,16.047703
CENTRO,2025-12-29 18:00:00,15.172199
CENTRO,2025-12-29 19:00:00,14.366462
CENTRO,2025-12-29 20:00:00,13.55282
CENTRO,2025-12-29 21:00:00,12.209572
CENTRO,2025-12-29 22:00:00,11.558019
CENTRO,2025-12-29 23:00:00,10.7206955
CENTRO,2025-12-30 00:00:00,12.180545
CENTRO,2025-12-30 01:00:00,11.078392
CENTRO,2025-12-30 02:00:00,10.32069
CENTRO,2025-12-30 03:00:00,10.03988
CENTRO,2025-12-30 04:00:00,10.356535
CENTRO,2025-12-30 05:00:00,12.865377
CENTRO,2025-12-30 06:00:00,16.18987
CENTRO,2025-12-30 07:00:00,19.092379
CENTRO,2025-12-30 08:00:00,19.182951
CENTRO,2025-12-30 09:00:00,17.804163
CENTRO,2025-12-30 10:00:00,17.106005
CENTRO,2025-12-30 11:00:00,17.002186
CENTRO,2025-12-30 12:00:00,16.834484
CENTRO,2025-12-30 13:00:00,16.734634
CENTRO,2025-12-30 14:00:00,17.00645
CENTRO,2025-12-30 15:00:00,17.0339
CENTRO,2025-12-30 16:00:00,16.114904
CENTRO,2025-12-30 17:00:00,16.563406
CENTRO,2025-12-30 18:00:00,15.024773
CENTRO,2025-12-30 19:00:00,14.026299
CENTRO,2025-12-30 20:00:00,13.117054
CENTRO,2025-12-30 21:00:00,11.645224
CENTRO,2025-12-30 22:00:00,10.533339
CENTRO,2025-12-30 23:00:00,9.793592
CENTRO,2025-12-31 00:00:00,11.963997
CENTRO,2025-12-31 01:00:00,10.35991
CENTRO,2025-12-31 02:00:00,10.20806
CENTRO,2025-12-31 03:00:00,9.796478
CENTRO,2025-12-31 04:00:00,9.972557
CENTRO,2025-12-31 05:00:00,13.079384
CENTRO,2025-12-31 06:00:00,17.159533
CENTRO,2025-12-31 07:00:00,20.608904
CENTRO,2025-12-31 08:00:00,20.515377
CENTRO,2025-12-31 09:00:00,18.790504
CENTRO,2025-12-31 10:00:00,18.66297
CENTRO,2025-12-31 11:00:00,18.132061
CENTRO,2025-12-31 12:00:00,17.41681
CENTRO,2025-12-31 13:00:00,17.17094
CENTRO,2025-12-31 14:00:00,17.191671
CENTRO,2025-12-31 15:00:00,16.970627
CENTRO,2025-12-31 16:00:00,15.945828
CENTRO,2025-12-31 17:00:00,15.729825
CENTRO,2025-12-31 18:00:00,15.21488
CENTRO,2025-12-31 19:00:00,14.657309
CENTRO,2025-12-31 20:00:00,14.388888
CENTRO,2025-12-31 21:00:00,12.7528
CENTRO,2025-12-31 22:00:00,10.53881
CENTRO,2025-12-31 23:00:00,10.045712
COTOCOLLAO,2025-12-22 00:00:00,8.47825
COTOCOLLAO,2025-12-22 01:00:00,8.07311
COTOCOLLAO,2025-12-22 02:00:00,7.490492
COTOCOLLAO,2025-12-22 03:00:00,8.252457
COTOCOLLAO,2025-12-22 04:00:00,10.138238
COTOCOLLAO,2025-12-22 05:00:00,13.821124
COTOCOLLAO,2025-12-22 06:00:00,21.751951
COTOCOLLAO,2025-12-22 07:00:00,25.589663
COTOCOLLAO,2025-12-22 08:00:00,23.819422
COTOCOLLAO,2025-12-22 09:00:00,21.489784
COTOCOLLAO,2025-12-22 10:00:00,21.333853
COTOCOLLAO,2025-12-22 11:00:00,21.637997
COTOCOLLAO,2025-12-22 12:00:00,18.299017
COTOCOLLAO,2025-12-22 13:00:00,16.964193
COTOCOLLAO,2025-12-22 14:00:00,14.549151
COTOCOLLAO,2025-12-22 15:00:00,15.184664
COTOCOLLAO,2025-12-22 16:00:00,13.780387
COTOCOLLAO,2025-12-22 17:00:00,14.850512
COTOCOLLAO,2025-12-22 18:00:00,14.971534
COTOCOLLAO,2025-12-22 19:00:00,14.725772
COTOCOLLAO,2025-12-22 20:00:00,13.04557
COTOCOLLAO,2025-12-22 21:00:00,11.527839
COTOCOLLAO,2025-12-22 22:00:00,11.655735
COTOCOLLAO,2025-12-22 23:00:00,10.211925
COTOCOLLAO,2025-12-23 00:00:00,13.177862
COTOCOLLAO,2025-12-23 01:00:00,11.782617
COTOCOLLAO,2025-12-23 02:00:00,11.112565
COTOCOLLAO,2025-12-23 03:00:00,10.139568
COTOCOLLAO,2025-12-23 04:00:00,10.630258
COTOCOLLAO,2025-12-23 05:00:00,14.555954
COTOCOLLAO,2025-12-23 06:00:00,21.925728
COTOCOLLAO,2025-12-23 07:00:00,23.813248
COTOCOLLAO,2025-12-23 08:00:00,22.431656
COTOCOLLAO,2025-12-23 09:00:00,20.625072
COTOCOLLAO,2025-12-23 10:00:00,20.141136
COTOCOLLAO,2025-12-23 11:00:00,20.235645
COTOCOLLAO,2025-12-23 12:00:00,18.926434
COTOCOLLAO,2025-12-23 13:00:00,18.691463
COTOCOLLAO,2025-12-23 14:00:00,15.728052
COTOCOLLAO,2025-12-23 15:00:00,14.591069
COTOCOLLAO,2025-12-23 16:00:00,14.812608
COTOCOLLAO,2025-12-23 17:00:00,14.491446
COTOCOLLAO,2025-12-23 18:00:00,14.657012
COTOCOLLAO,2025-12-23 19:00:00,12.573996
COTOCOLLAO,2025-12-23 20:00:00,11.807646
COTOCOLLAO,2025-12-23 21:00:00,9.48197
COTOCOLLAO,2025-12-23 22:00:00,8.807799
COTOCOLLAO,2025-12-23 23:00:00,8.260533
COTOCOLLAO,2025-12-24 00:00:00,13.376881
COTOCOLLAO,2025-12-24 01:00:00,11.372496
COTOCOLLAO,2025-12-24 02:00:00,10.13173
COTOCOLLAO,2025-12-24 03:00:00,9.498069
COTOCOLLAO,2025-12-24 04:00:00,10.69065
COTOCOLLAO,2025-12-24 05:00:00,14.201104
COTOCOLLAO,2025-12-24 06:00:00,21.975554
COTOCOLLAO,2025-12-24 07:00:00,25.71587
COTOCOLLAO,2025-12-24 08:00:00,23.867432
COTOCOLLAO,2025-12-24 09:00:00,24.746468
COTOCOLLAO,2025-12-24 10:00:00,22.21598
COTOCOLLAO,2025-12-24 11:00:00,21.695114
COTOCOLLAO,2025-12-24 12:00:00,20.15289
COTOCOLLAO,2025-12-24 13:00:00,18.53938
COTOCOLLAO,2025-12-24 14:00:00,16.693556
COTOCOLLAO,2025-12-24 15:00:00,15.730172
COTOCOLLAO,2025-12-24 16:00:00,14.805169
COTOCOLLAO,2025-12-24 17:00:00,15.082577
COTOCOLLAO,2025-12-24 18:00:00,14.266433
COTOCOLLAO,2025-12-24 19:00:00,13.783958
COTOCOLLAO,2025-12-24 20:00:00,12.829845
COTOCOLLAO,2025-12-24 21:00:00,12.892228
COTOCOLLAO,2025-12-24 22:00:00,10.78799
COTOCOLLAO,2025-12-24 23:00:00,10.890063
COTOCOLLAO,2025-12-25 00:00:00,13.422298
COTOCOLLAO,2025-12-25 01:00:00,11.452926
COTOCOLLAO,2025-12-25 02:00:00,11.447917
COTOCOLLAO,2025-12-25 03:00:00,11.081787
COTOCOLLAO,2025-12-25 04:00:00,11.143606
COTOCOLLAO,2025-12-25 05:00:00,15.170114
COTOCOLLAO,2025-12-25 06:00:00,24.175793
COTOCOLLAO,2025-12-25 07:00:00,27.060825
COTOCOLLAO,2025-12-25 08:00:00,23.954836
COTOCOLLAO,2025-12-25 09:00:00,23.076128
COTOCOLLAO,2025-12-25 10:00:00,21.721247
COTOCOLLAO,2025-12-25 11:00:00,22.158394
COTOCOLLAO,2025-12-25 12:00:00,18.974438
COTOCOLLAO,2025-12-25 13:00:00,18.773678
COTOCOLLAO,2025-12-25 14:00:00,17.110426
COTOCOLLAO,2025-12-25 15:00:00,15.810355
COTOCOLLAO,2025-12-25 16:00:00,14.955595
COTOCOLLAO,2025-12-25 17:00:00,14.823187
COTOCOLLAO,2025-12-25 18:00:00,15.247326
COTOCOLLAO,2025-12-25 19:00:00,15.428184
COTOCOLLAO,2025-12-25 20:00:00,14.071958
COTOCOLLAO,2025-12-25 21:00:00,13.836726
COTOCOLLAO,2025-12-25 22:00:00,12.341385
COTOCOLLAO,2025-12-25 23:00:00,10.890833
COTOCOLLAO,2025-12-26 00:00:00,13.544998
COTOCOLLAO,2025-12-26 01:00:00,11.862064
COTOCOLLAO,2025-12-26 02:00:00,11.028383
COTOCOLLAO,2025-12-26 03:00:00,10.41824
COTOCOLLAO,2025-12-26 04:00:00,11.175259
COTOCOLLAO,2025-12-26 05:00:00,15.071531
COTOCOLLAO,2025-12-26 06:00:00,21.272928
COTOCOLLAO,2025-12-26 07:00:00,26.036097
COTOCOLLAO,2025-12-26 08:00:00,23.813553
COTOCOLLAO,2025-12-26 09:00:00,23.697227
COTOCOLLAO,2025-12-26 10:00:00,22.477596
COTOCOLLAO,2025-12-26 11:00:00,21.651287
COTOCOLLAO,2025-12-26 12:00:00,20.405684
COTOCOLLAO,2025-12-26 13:00:00,19.49247
COTOCOLLAO,2025-12-26 14:00:00,17.101635
COTOCOLLAO,2025-12-26 15:00:00,16.493828
COTOCOLLAO,2025-12-26 16:00:00,15.742978
COTOCOLLAO,2025-12-26 17:00:00,14.838124
COTOCOLLAO,2025-12-26 18:00:00,14.180243
COTOCOLLAO,2025-12-26 19:00:00,14.268225
COTOCOLLAO,2025-12-26 20:00:00,13.513481
COTOCOLLAO,2025-12-26 21:00:00,12.7897005
COTOCOLLAO,2025-12-26 22:00:00,11.111211
COTOCOLLAO,2025-12-26 23:00:00,10.801844
COTOCOLLAO,2025-12-27 00:00:00,13.399022
COTOCOLLAO,2025-12-27 01:00:00,11.727644
COTOCOLLAO,2025-12-27 02:00:00,11.623702
COTOCOLLAO,2025-12-27 03:00:00,11.105391
COTOCOLLAO,2025-12-27 04:00:00,11.397694
COTOCOLLAO,2025-12-27 05:00:00,13.429811
COTOCOLLAO,2025-12-27 06:00:00,15.089831
COTOCOLLAO,2025-12-27 07:00:00,16.630138
COTOCOLLAO,2025-12-27 08:00:00,17.397657
COTOCOLLAO,2025-12-27 09:00:00,18.910854
COTOCOLLAO,2025-12-27 10:00:00,19.319664
COTOCOLLAO,2025-12-27 11:00:00,20.21589
COTOCOLLAO,2025-12-27 12:00:00,18.468777
COTOCOLLAO,2025-12-27 13:00:00,18.568205
COTOCOLLAO,2025-12-27 14:00:00,16.02761
COTOCOLLAO,2025-12-27 15:00:00,14.706831
COTOCOLLAO,2025-12-27 16:00:00,14.312385
COTOCOLLAO,2025-12-27 17:00:00,14.310307
COTOCOLLAO,2025-12-27 18:00:00,14.393783
COTOCOLLAO,2025-12-27 19:00:00,13.343165
COTOCOLLAO,2025-12-27 20:00:00,12.499298
COTOCOLLAO,2025-12-27 21:00:00,12.008751
COTOCOLLAO,2025-12-27 22:00:00,10.564886
COTOCOLLAO,2025-12-27 23:00:00,9.464069
COTOCOLLAO,2025-12-28 00:00:00,13.449765
COTOCOLLAO,2025-12-28 01:00:00,11.7499485
COTOCOLLAO,2025-12-28 02:00:00,10.930491
COTOCOLLAO,2025-12-28 03:00:00,10.510217
COTOCOLLAO,2025-12-28 04:00:00,11.238502
COTOCOLLAO,2025-12-28 05:00:00,13.22298
COTOCOLLAO,2025-12-28 06:00:00,13.8207035
COTOCOLLAO,2025-12-28 07:00:00,14.543707
COTOCOLLAO,2025-12-28 08:00:00,15.121304
COTOCOLLAO,2025-12-28 09:00:00,16.166681
COTOCOLLAO,2025-12-28 10:00:00,17.451199
COTOCOLLAO,2025-12-28 11:00:00,18.560623
COTOCOLLAO,2025-12-28 12:00:00,18.08617
COTOCOLLAO,2025-12-28 13:00:00,17.525215
COTOCOLLAO,2025-12-28 14:00:00,15.350656
COTOCOLLAO,2025-12-28 15:00:00,14.958424
COTOCOLLAO,2025-12-28 16:00:00,14.214692
COTOCOLLAO,2025-12-28 17:00:00,14.207426
COTOCOLLAO,2025-12-28 18:00:00,14.023247
COTOCOLLAO,2025-12-28 19:00:00,12.660272
COTOCOLLAO,2025-12-28 20:00:00,11.475645
COTOCOLLAO,2025-12-28 21:00:00,10.514939
COTOCOLLAO,2025-12-28 22:00:00,9.206257
COTOCOLLAO,2025-12-28 23:00:00,8.102571
COTOCOLLAO,2025-12-29 00:00:00,11.1507845
COTOCOLLAO,2025-12-29 01:00:00,9.943166
COTOCOLLAO,2025-12-29 02:00:00,8.933222
COTOCOLLAO,2025-12-29 03:00:00,9.017406
COTOCOLLAO,2025-12-29 04:00:00,10.619698
COTOCOLLAO,2025-12-29 05:00:00,13.279795
COTOCOLLAO,2025-12-29 06:00:00,18.855907
COTOCOLLAO,2025-12-29 07:00:00,20.07279
COTOCOLLAO,2025-12-29 08:00:00,19.069893
COTOCOLLAO,2025-12-29 09:00:00,17.882149
COTOCOLLAO,2025-12-29 10:00:00,18.49272
COTOCOLLAO,2025-12-29 11:00:00,18.415148
COTOCOLLAO,2025-12-29 12:00:00,18.061913
COTOCOLLAO,2025-12-29 13:00:00,18.232252
COTOCOLLAO,2025-12-29 14:00:00,15.720761
COTOCOLLAO,2025-12-29 15:00:00,14.873109
COTOCOLLAO,2025-12-29 16:00:00,13.936191
COTOCOLLAO,2025-12-29 17:00:00,14.829995
COTOCOLLAO,2025-12-29 18:00:00,14.676793
COTOCOLLAO,2025-12-29 19:00:00,14.136993
COTOCOLLAO,2025-12-29 20:00:00,12.450246
COTOCOLLAO,2025-12-29 21:00:00,10.94817
COTOCOLLAO,2025-12-29 22:00:00,9.406226
COTOCOLLAO,2025-12-29 23:00:00,8.65401
COTOCOLLAO,2025-12-30 00:00:00,11.76147
COTOCOLLAO,2025-12-30 01:00:00,10.359294
COTOCOLLAO,2025-12-30 02:00:00,10.266963
COTOCOLLAO,2025-12-30 03:00:00,9.905821
COTOCOLLAO,2025-12-30 04:00:00,10.4892435
COTOCOLLAO,2025-12-30 05:00:00,13.603913
COTOCOLLAO,2025-12-30 06:00:00,18.971327
COTOCOLLAO,2025-12-30 07:00:00,22.703592
COTOCOLLAO,2025-12-30 08:00:00,19.802677
COTOCOLLAO,2025-12-30 09:00:00,17.123627
COTOCOLLAO,2025-12-30 10:00:00,17.32173
COTOCOLLAO,2025-12-30 11:00:00,18.400486
COTOCOLLAO,2025-12-30 12:00:00,18.16853
COTOCOLLAO,2025-12-30 13:00:00,17.538504
COTOCOLLAO,2025-12-30 14:00:00,15.860825
COTOCOLLAO,2025-12-30 15:00:00,14.771493
COTOCOLLAO,2025-12-30 16:00:00,14.6624365
COTOCOLLAO,2025-12-30 17:00:00,14.404267
COTOCOLLAO,2025-12-30 18:00:00,14.322512
COTOCOLLAO,2025-12-30 19:00:00,13.150407
COTOCOLLAO,2025-12-30 20:00:00,11.874495
COTOCOLLAO,2025-12-30 21:00:00,9.869767
COTOCOLLAO,2025-12-30 22:00:00,8.64537
COTOCOLLAO,2025-12-30 23:00:00,8.09963
COTOCOLLAO,2025-12-31 00:00:00,12.012374
COTOCOLLAO,2025-12-31 01:00:00,10.15401
COTOCOLLAO,2025-12-31 02:00:00,9.546335
COTOCOLLAO,2025-12-31 03:00:00,9.228272
COTOCOLLAO,2025-12-31 04:00:00,10.641192
COTOCOLLAO,2025-12-31 05:00:00,13.174413
COTOCOLLAO,2025-12-31 06:00:00,18.275726
COTOCOLLAO,2025-12-31 07:00:00,21.602198
COTOCOLLAO,2025-12-31 08:00:00,20.68514
COTOCOLLAO,2025-12-31 09:00:00,18.97711
COTOCOLLAO,2025-12-31 10:00:00,18.408493
COTOCOLLAO,2025-12-31 11:00:00,18.44927
COTOCOLLAO,2025-12-31 12:00:00,18.07221
COTOCOLLAO,2025-12-31 13:00:00,18.410616
COTOCOLLAO,2025-12-31 14:00:00,16.590315
COTOCOLLAO,2025-12-31 15:00:00,14.937786
COTOCOLLAO,2025-12-31 16:00:00,14.609149
COTOCOLLAO,2025-12-31 17:00:00,14.779842
COTOCOLLAO,2025-12-31 18:00:00,14.723296
COTOCOLLAO,2025-12-31 19:00:00,13.735233
COTOCOLLAO,2025-12-31 20:00:00,12.491409
COTOCOLLAO,2025-12-31 21:00:00,10.379815
COTOCOLLAO,2025-12-31 22:00:00,8.740848
COTOCOLLAO,2025-12-31 23:00:00,8.341616
EL CAMAL,2025-12-22 00:00:00,7.148622
EL CAMAL,2025-12-22 01:00:00,7.830488
EL CAMAL,2025-12-22 02:00:00,6.950761
EL CAMAL,2025-12-22 03:00:00,6.9081507
EL CAMAL,2025-12-22 04:00:00,7.9545684
EL CAMAL,2025-12-22 05:00:00,10.913472
EL CAMAL,2025-12-22 06:00:00,18.908112
EL CAMAL,2025-12-22 07:00:00,25.900166
EL CAMAL,2025-12-22 08:00:00,25.768438
EL CAMAL,2025-12-22 09:00:00,23.39281
EL CAMAL,2025-12-22 10:00:00,22.268433
EL CAMAL,2025-12-22 11:00:00,19.020554
EL CAMAL,2025-12-22 12:00:00,18.629526
EL CAMAL,2025-12-22 13:00:00,21.431494
EL CAMAL,2025-12-22 14:00:00,20.70859
EL CAMAL,2025-12-22 15:00:00,19.818933
EL CAMAL,2025-12-22 16:00:00,20.721924
EL CAMAL,2025-12-22 17:00:00,18.083109
EL CAMAL,2025-12-22 18:00:00,17.076923
EL CAMAL,2025-12-22 19:00:00,17.737352
EL CAMAL,2025-12-22 20:00:00,17.669674
EL CAMAL,2025-12-22 21:00:00,16.87712
EL CAMAL,2025-12-22 22:00:00,16.826796
EL CAMAL,2025-12-22 23:00:00,17.590036
EL CAMAL,2025-12-23 00:00:00,17.780163
EL CAMAL,2025-12-23 01:00:00,17.526606
EL CAMAL,2025-12-23 02:00:00,16.423386
EL CAMAL,2025-12-23 03:00:00,15.462938
EL CAMAL,2025-12-23 04:00:00,16.394629
EL CAMAL,2025-12-23 05:00:00,18.256186
EL CAMAL,2025-12-23 06:00:00,24.598206
EL CAMAL,2025-12-23 07:00:00,31.268038
EL CAMAL,2025-12-23 08:00:00,29.010891
EL CAMAL,2025-12-23 09:00:00,25.71372
EL CAMAL,2025-12-23 10:00:00,22.378824
EL CAMAL,2025-12-23 11:00:00,20.828655
EL CAMAL,2025-12-23 12:00:00,18.965837
EL CAMAL,2025-12-23 13:00:00,20.797901
EL CAMAL,2025-12-23 14:00:00,21.5453
EL CAMAL,2025-12-23 15:00:00,20.198616
EL CAMAL,2025-12-23 16:00:00,20.969004
EL CAMAL,2025-12-23 17:00:00,18.210188
EL CAMAL,2025-12-23 18:00:00,17.68273
EL CAMAL,2025-12-23 19:00:00,17.487524
EL CAMAL,2025-12-23 20:00:00,16.93687
EL CAMAL,2025-12-23 21:00:00,16.5343
EL CAMAL,2025-12-23 22:00:00,15.067141
EL CAMAL,2025-12-23 23:00:00,15.347515
EL CAMAL,2025-12-24 00:00:00,16.08514
EL CAMAL,2025-12-24 01:00:00,15.246178
EL CAMAL,2025-12-24 02:00:00,15.803979
EL CAMAL,2025-12-24 03:00:00,15.752054
EL CAMAL,2025-12-24 04:00:00,16.890053
EL CAMAL,2025-12-24 05:00:00,20.07459
EL CAMAL,2025-12-24 06:00:00,26.131304
EL CAMAL,2025-12-24 07:00:00,31.100485
EL CAMAL,2025-12-24 08:00:00,28.676329
EL CAMAL,2025-12-24 09:00:00,25.906229
EL CAMAL,2025-12-24 10:00:00,23.324142
EL CAMAL,2025-12-24 11:00:00,22.008448
EL CAMAL,2025-12-24 12:00:00,21.282465
EL CAMAL,2025-12-24 13:00:00,21.61593
EL CAMAL,2025-12-24 14:00:00,22.07698
EL CAMAL,2025-12-24 15:00:00,21.76131
EL CAMAL,2025-12-24 16:00:00,21.627174
EL CAMAL,2025-12-24 17:00:00,20.558693
EL CAMAL,2025-12-24 18:00:00,19.463932
EL CAMAL,2025-12-24 19:00:00,19.070656
EL CAMAL,2025-12-24 20:00:00,18.681902
EL CAMAL,2025-12-24 21:00:00,17.91243
EL CAMAL,2025-12-24 22:00:00,16.616703
EL CAMAL,2025-12-24 23:00:00,16.42043
EL CAMAL,2025-12-25 00:00:00,17.445568
EL CAMAL,2025-12-25 01:00:00,16.225939
EL CAMAL,2025-12-25 02:00:00,16.241251
EL CAMAL,2025-12-25 03:00:00,15.749404
EL CAMAL,2025-12-25 04:00:00,17.341852
EL CAMAL,2025-12-25 05:00:00,23.011826
EL CAMAL,2025-12-25 06:00:00,31.939913
EL CAMAL,2025-12-25 07:00:00,35.038994
EL CAMAL,2025-12-25 08:00:00,30.889545
EL CAMAL,2025-12-25 09:00:00,27.060083
EL CAMAL,2025-12-25 10:00:00,24.93936
EL CAMAL,2025-12-25 11:00:00,23.718517
EL CAMAL,2025-12-25 12:00:00,22.672976
EL CAMAL,2025-12-25 13:00:00,20.862366
EL CAMAL,2025-12-25 14:00:00,21.43704
EL CAMAL,2025-12-25 15:00:00,21.917723
EL CAMAL,2025-12-25 16:00:00,20.762989
EL CAMAL,2025-12-25 17:00:00,19.22282
EL CAMAL,2025-12-25 18:00:00,19.020435
EL CAMAL,2025-12-25 19:00:00,19.80898
EL CAMAL,2025-12-25 20:00:00,20.176464
EL CAMAL,2025-12-25 21:00:00,18.527695
EL CAMAL,2025-12-25 22:00:00,17.45588
EL CAMAL,2025-12-25 23:00:00,16.929832
EL CAMAL,2025-12-26 00:00:00,17.531363
EL CAMAL,2025-12-26 01:00:00,16.517017
EL CAMAL,2025-12-26 02:00:00,15.589827
EL CAMAL,2025-12-26 03:00:00,16.333754
EL CAMAL,2025-12-26 04:00:00,16.8564
EL CAMAL,2025-12-26 05:00:00,20.403093
EL CAMAL,2025-12-26 06:00:00,28.645851
EL CAMAL,2025-12-26 07:00:00,29.93246
EL CAMAL,2025-12-26 08:00:00,28.780756
EL CAMAL,2025-12-26 09:00:00,24.538416
EL CAMAL,2025-12-26 10:00:00,23.055475
EL CAMAL,2025-12-26 11:00:00,22.561045
EL CAMAL,2025-12-26 12:00:00,21.411554
EL CAMAL,2025-12-26 13:00:00,22.229454
EL CAMAL,2025-12-26 14:00:00,23.143711
